0.890768 1.8582e-13 5816042
0.892077 1.85761e-13 5837898
0.893386 1.85859e-13 5852414
0.894695 1.85977e-13 5875530
0.896004 1.85613e-13 5882594
0.897313 1.85901e-13 5909354
0.898622 1.85611e-13 5919886
0.899931 1.85566e-13 5939866
0.901240 1.8547e-13 5952786
0.902549 1.85539e-13 5982318
0.903858 1.8558e-13 5990978
0.905167 1.85618e-13 6009866
0.906476 1.85339e-13 6022498
0.907785 1.85615e-13 6049774
0.909094 1.85177e-13 6059210
0.910403 1.85433e-13 6079634
0.911712 1.85383e-13 6087942
0.913021 1.85514e-13 6112242
0.914330 1.85695e-13 6138530
0.915639 1.85402e-13 6143294
0.916948 1.85418e-13 6166650
0.918257 1.85372e-13 6184358
0.919566 1.85413e-13 6198798
0.920875 1.85629e-13 6228086
0.922184 1.8532e-13 6227498
0.923493 1.85666e-13 6264234
0.924802 1.85092e-13 6259118
0.926111 1.85695e-13 6299642
0.927420 1.85713e-13 6307362
0.928729 1.85771e-13 6330522
0.930038 1.85534e-13 6342518
0.931347 1.85407e-13 6360170
0.932656 1.85458e-13 6380226
0.933965 1.85714e-13 6399086
0.935274 1.85519e-13 6411546
0.936583 1.85772e-13 6433466
0.937892 1.85565e-13 6442110
0.939201 1.86006e-13 6478146
0.940509 1.85648e-13 6483562
0.941818 1.85823e-13 6504042
0.943127 1.86202e-13 6523230
0.944436 1.85938e-13 6545090
0.945745 1.85664e-13 6556778
0.947054 1.86216e-13 6579502
0.948363 1.86009e-13 6592570
0.949672 1.86427e-13 6624914
0.950981 1.8576e-13 6623322
0.952290 1.86049e-13 6658166
0.953599 1.86043e-13 6662298
0.954908 1.86369e-13 6692930
0.956217 1.86236e-13 6707270
0.957526 1.86215e-13 6718698
0.958835 1.86252e-13 6744690
0.960144 1.86428e-13 6765242
0.961453 1.86553e-13 6777878
0.962762 1.86582e-13 6797274
0.964071 1.86534e-13 6814210
0.965380 1.86603e-13 6834318
0.966689 1.865e-13 6848714
0.967998 1.87041e-13 6875826
0.969307 1.86875e-13 6891774
0.970616 1.8684e-13 6911314
0.971925 1.86759e-13 6924930
0.973234 1.86828e-13 6948618
0.974543 1.86927e-13 6963366
0.975852 1.87334e-13 6986954
0.977161 1.8677e-13 6998258
0.978470 1.87387e-13 7027710
0.979779 1.87231e-13 7036794
0.981088 1.86979e-13 7056946
0.982397 1.87305e-13 7077546
0.983706 1.87457e-13 7097462
0.985015 1.8752e-13 7118706
0.986324 1.8762e-13 7131122
0.987633 1.87819e-13 7153574
0.988942 1.87739e-13 7174194
0.990251 1.87747e-13 7190642
0.991560 1.87611e-13 7201254
0.992869 1.88322e-13 7240442
0.994178 1.88054e-13 7250106
0.995487 1.88165e-13 7264322
0.996796 1.88652e-13 7296558
0.998105 1.88211e-13 7298786
0.999413 1.88457e-13 7332410
1.000723 1.88323e-13 7338574
1.002032 1.88656e-13 7369114
1.003341 1.8866e-13 7372818
1.004650 1.88633e-13 7406258
1.005959 1.88603e-13 7418310
1.007268 1.88804e-13 7442930
1.008577 1.88985e-13 7463008
1.009886 1.88786e-13 7475464
1.011195 1.89085e-13 7505090
1.012504 1.89183e-13 7522922
1.013813 1.88917e-13 7527498
1.015122 1.89721e-13 7566134
1.016431 1.89372e-13 7577428
1.017740 1.89253e-13 7589632
1.019049 1.8941e-13 7614582
1.020358 1.89752e-13 7638214
1.021667 1.89797e-13 7658278
1.022976 1.89687e-13 7668158
1.024285 1.89769e-13 7698816
1.025594 1.90294e-13 7721612
1.026903 1.89872e-13 7716554
1.028212 1.9038e-13 7767796
1.029521 1.90207e-13 7767196
1.030830 1.90282e-13 7790154
1.032139 1.90748e-13 7819702
1.033448 1.90574e-13 7827714
1.034757 1.90743e-13 7852130
1.036067 1.90585e-13 7873202
1.037376 1.90731e-13 7892686
1.038685 1.91171e-13 7917146
1.039994 1.91051e-13 7936392
1.041303 1.90731e-13 7941968
1.042612 1.91169e-13 7971218
1.043921 1.91637e-13 8003258
1.045230 1.90832e-13 7990878
1.046539 1.91599e-13 8051202
1.047848 1.91499e-13 8048512
1.049157 1.91568e-13 8067948
1.050466 1.91898e-13 8099046
1.051775 1.91919e-13 8112778
1.053084 1.91867e-13 8131402
1.054393 1.92212e-13 8161998
1.055702 1.91981e-13 8163954
1.057011 1.92215e-13 8195794
1.058320 1.91972e-13 8199338
1.059629 1.93109e-13 8258964
1.060938 1.92326e-13 8239484
1.062247 1.9285e-13 8285186
1.063556 1.92548e-13 8293124
1.064865 1.92787e-13 8310148
1.066174 1.93069e-13 8340618
1.067483 1.93177e-13 8358086
1.068792 1.92932e-13 8375714
1.070101 1.93063e-13 8395410
1.071411 1.93735e-13 8432304
1.072720 1.93158e-13 8431600
1.074029 1.9349e-13 8450002
1.075338 1.93933e-13 8493314
1.076647 1.93679e-13 8495662
1.077956 1.93938e-13 8528130
1.079265 1.93864e-13 8537762
1.080574 1.93954e-13 8565570
1.081883 1.94144e-13 8581582
1.083192 1.94188e-13 8598906
1.084501 1.94635e-13 8629554
1.085810 1.9417e-13 8645102
1.087119 1.947e-13 8670978
1.088428 1.94789e-13 8682746
1.089737 1.94915e-13 8708218
1.091046 1.9518e-13 8737270
1.092355 1.95134e-13 8754986
1.093664 1.95108e-13 8761314
1.094973 1.95202e-13 8797550
1.096282 1.95399e-13 8807298
1.097591 1.95575e-13 8835930
1.098900 1.95586e-13 8855774
